name,url,description,found_by
Angelguirao/LifeOS,https://github.com/Angelguirao/LifeOS,,windsurf_config: filename:.codeiumignore
CodeGuide-dev/tweet-writer,https://github.com/CodeGuide-dev/tweet-writer,,windsurf_config: filename:.codeiumignore
yuezheng2006/codeguide_proj_starter,https://github.com/yuezheng2006/codeguide_proj_starter,,windsurf_config: filename:.codeiumignore
yuru-sha/mcp-server-mysql,https://github.com/yuru-sha/mcp-server-mysql,MCP Server for MySQL databases,windsurf_config: filename:.codeiumignore
nakajima97/github-mutual-follower-checker,https://github.com/nakajima97/github-mutual-follower-checker,"Find non-mutual GitHub followers - A tool to identify users who you follow but don't follow you back, and vice versa",windsurf_config: filename:.codeiumignore
grapeot/devin.cursorrules,https://github.com/grapeot/devin.cursorrules,Magic to turn Cursor/Windsurf as 90% of Devin,windsurf_config: filename:.windsurfrules
tmux-python/tmuxp,https://github.com/tmux-python/tmuxp,"🖥️ Session manager for tmux, build on libtmux.",windsurf_config: filename:.windsurfrules
FinLens/Facebook-ai-agents-public,https://github.com/FinLens/Facebook-ai-agents-public,"A sophisticated multi-agent system for managing and optimizing Facebook advertising campaigns using CrewAI. The system employs multiple specialized agents working in concert to monitor, analyze, and optimize campaign performance.",windsurf_config: filename:.windsurfrules
fxcl/.dotfiles,https://github.com/fxcl/.dotfiles,,windsurf_config: filename:.windsurfrules
eastlondoner/cursor-tools,https://github.com/eastlondoner/cursor-tools,Give Cursor Agent an AI Team and Advanced Skills,windsurf_config: filename:.windsurfrules
copyleftdev/vibe-rules-collection,https://github.com/copyleftdev/vibe-rules-collection,"A curated collection of .windsurfrules files designed to guide AI coding assistants (like Codeium's Cascade) in generating code that adheres to various best practices, architectural patterns, language idioms, and framework conventions.",windsurf_config: filename:.windsurfrules
hashiiiii/rules-for-ai,https://github.com/hashiiiii/rules-for-ai,Rules and guidelines for optimizing AI coding assistant interactions in Windsurf and Cursor IDEs.,windsurf_config: filename:.windsurfrules
latslats/Julio_PM_UI,https://github.com/latslats/Julio_PM_UI,,windsurf_config: filename:.windsurfrules
giuice/virtual-office,https://github.com/giuice/virtual-office,Virtual office made with sonnet help,windsurf_config: filename:.windsurfrules
hansschenker/rxjs-snake-game-fp,https://github.com/hansschenker/rxjs-snake-game-fp,,windsurf_config: filename:.windsurfrules
TrevorLowing/PiperPrivacySORN,https://github.com/TrevorLowing/PiperPrivacySORN,,windsurf_config: filename:.windsurfrules
PaulDuvall/public,https://github.com/PaulDuvall/public,,windsurf_config: filename:.windsurfrules
adiel098/subscribely-serenity,https://github.com/adiel098/subscribely-serenity,,windsurf_config: filename:.windsurfrules
MervinPraison/PraisonAI,https://github.com/MervinPraison/PraisonAI,"PraisonAI is a production-ready Multi AI Agents framework, designed to create AI Agents to automate and solve problems ranging from simple tasks to complex challenges. It provides a low-code solution to streamline the building and management of multi-agent LLM systems, emphasising simplicity, customisation, and effective human-agent collaboration.",windsurf_config: filename:.windsurfrules
turgaykirkil/RouteIQ,https://github.com/turgaykirkil/RouteIQ,,windsurf_config: filename:.windsurfrules
linshenkx/prompt-optimizer,https://github.com/linshenkx/prompt-optimizer,一款提示词优化器，助力于编写高质量的提示词,windsurf_config: filename:.windsurfrules
wataruY/krita-ai-tools.nix,https://github.com/wataruY/krita-ai-tools.nix,,windsurf_config: filename:.windsurfrules
pollinations/pollinations,https://github.com/pollinations/pollinations,Free Open-Source Image and Text Generation,windsurf_config: filename:.windsurfrules
quantizor/markdown-to-jsx,https://github.com/quantizor/markdown-to-jsx,"🏭 The most lightweight, customizable React markdown component.",windsurf_config: filename:.windsurfrules
level09/enferno,https://github.com/level09/enferno,"Enferno is a modern Flask framework optimized for AI-assisted development. By combining smart patterns and Cursor Rules with modern libraries, it enables developers to build sophisticated web applications with unprecedented speed",windsurf_config: filename:.windsurfrules
margelo/react-native-quick-crypto,https://github.com/margelo/react-native-quick-crypto,⚡️ A fast implementation of Node's `crypto` module written in C/C++ JSI,windsurf_config: filename:.windsurfrules
ydf0509/funboost,https://github.com/ydf0509/funboost,"pip install funboost，python全功能分布式函数调度框架,funboost的功能是全面性重量级，用户能想得到的功能99%全都有;funboost的使用方式是轻量级，只有@boost一行代码需要写。支持python所有类型的并发模式和一切知名消息队列中间件，支持如 celery dramatiq等框架整体作为funboost中间件，python函数加速器，框架包罗万象，用户能想到的控制功能全都有。一统编程思维，兼容50% python业务场景，适用范围广。只需要一行代码即可分布式执行python一切函数，99%用过funboost的pythoner 感受是　简易 方便 自由 强大，相见恨晚 。",windsurf_config: filename:.windsurfrules
unsend-dev/unsend,https://github.com/unsend-dev/unsend,"Open source alternative to Resend,Sendgrid, Postmark etc.",windsurf_config: filename:.windsurfrules
deadcoast/Docs_Templates,https://github.com/deadcoast/Docs_Templates,,windsurf_config: filename:.windsurfrules
platformplatform/PlatformPlatform,https://github.com/platformplatform/PlatformPlatform,"Early state. A platform designed for building enterprise-grade, multi-tenant products using Azure, .NET, React, TypeScript, Infrastructure as Code, etc.",windsurf_config: filename:.windsurfrules
chongdashu/unreal-mcp,https://github.com/chongdashu/unreal-mcp,"Enable AI assistant clients like Cursor, Windsurf and Claude Desktop to control Unreal Engine through natural language using the Model Context Protocol (MCP).",windsurf_config: filename:.windsurfrules
vuepress-reco/vuepress-theme-reco,https://github.com/vuepress-reco/vuepress-theme-reco,🎨 This is the repo for vuepress-theme-reco 2.,windsurf_config: filename:.windsurfrules
quantalogic/quantalogic,https://github.com/quantalogic/quantalogic,Quantalogic ReAct Agent - Coding Agent Framework - Gives a ⭐️ if you like the project,windsurf_config: filename:.windsurfrules
vcs-python/vcspull,https://github.com/vcs-python/vcspull,🔄 Synchronize projects via yaml/json manifest. Built using `libvcs`.,windsurf_config: filename:.windsurfrules
kargnas/laravel-ai-translator,https://github.com/kargnas/laravel-ai-translator,"High quality automatic translate your language files into many languages using AI like Claude, GPT and etc.",windsurf_config: filename:.windsurfrules
operately/operately,https://github.com/operately/operately,The open source startup operating system.,windsurf_config: filename:.windsurfrules
thedevdojo/static,https://github.com/thedevdojo/static,"⚡️ The ultimate static site generator. Tailor-made for killer blogs, sizzling SaaS landings, audacious personal sites, and every web fantasy you dare to dream up.",windsurf_config: filename:.windsurfrules
jsonresume/jsonresume.org,https://github.com/jsonresume/jsonresume.org,"The mono repo that builds the homepage, utils, ui components, registry and anything else",windsurf_config: filename:.windsurfrules
entrepeneur4lyf/engineered-meta-cognitive-workflow-architecture,https://github.com/entrepeneur4lyf/engineered-meta-cognitive-workflow-architecture,Meta-Cognitive Workflow Architecture,windsurf_config: filename:.windsurfrules
jparkerweb/pixel-banner,https://github.com/jparkerweb/pixel-banner,"🚩 Enhance your Obsidian notes with customizable banner images, including AI-generated designs and a curated store of downloadable banners. Transform your workspace with visually stunning headers that add context, improve aesthetics, and take your note-taking beyond the ordinary.",windsurf_config: filename:.windsurfrules
maERP/maERP,https://github.com/maERP/maERP,"OpenSource, self-hosted, client/server-based ERP system with multiplatform GUI written in C#",windsurf_config: filename:.windsurfrules
MichealWayne/fe-tools,https://github.com/MichealWayne/fe-tools,前端开发常用文档/网站地址、样式/js方法封装库、项目模板。提供Chrome拓展程序,windsurf_config: filename:.windsurfrules
cihai/cihai,https://github.com/cihai/cihai,"Python library for CJK (Chinese, Japanese, and Korean) language dictionary",windsurf_config: filename:.windsurfrules
wilsto/pool-monitor-card,https://github.com/wilsto/pool-monitor-card,"The ""Pool Monitor Card"" is a home assistant plugin that display information of 1 to 20 pre-defined sensors of your swimming pool : temperature, pH, ORP levels and TDS but also if you need them : salinity, CYA, calcium, phosphate, alkalinity, filter pressure , free chlorine, total chlorine",windsurf_config: filename:.windsurfrules
jpmorgan-payments/embedded-finance,https://github.com/jpmorgan-payments/embedded-finance,Embedded Finance allows you to add a full range of banking features to your online experience. This showcase displays some of the core features of the API,windsurf_config: filename:.windsurfrules
RacyMind/kalkulator-dla-przedsiebiorcy-vue,https://github.com/RacyMind/kalkulator-dla-przedsiebiorcy-vue,"Kalkulator finansowy jest podręcznym, bezpłatnym programem, dzięki któremu w łatwy sposób wyliczysz wszystkie składowe wynagrodzenia przy różnych formach zatrudnienia. Kalkulator zawiera zestawienia przydatne dla przedsiębiorcy, jak i dla pracownika.",windsurf_config: filename:.windsurfrules
tnylea/php-ext,https://github.com/tnylea/php-ext,A chrome extension to show PHP (Laravel) devtools console,windsurf_config: filename:.windsurfrules
Jamesun921/cam-run,https://github.com/Jamesun921/cam-run,"A running game based on webcam, controlling the game character in an infinite scene by detecting user movements.With AI Companion providing real-time movement guidance and personalized feedback. Main technologies: Three.js, MediaPipe Pose一个基于网络摄像头的跑步游戏，通过检测用户的动作来控制游戏角色在无限场景中奔跑。AI陪跑功能，提供实时动作指导和个性化反馈。主要技术：Three.js，MediaPipe Pose",windsurf_config: filename:.windsurfrules
utensils/mcp-nixos,https://github.com/utensils/mcp-nixos,MCP-NixOS - Model Context Protocol Server for NixOS resources,windsurf_config: filename:.windsurfrules
rolod0x/rolod0x,https://github.com/rolod0x/rolod0x,Your free private onchain address book,windsurf_config: filename:.windsurfrules
enricostara/eventure,https://github.com/enricostara/eventure,"A powerful event-driven framework for simulations, games, and complex systems with comprehensive event sourcing, querying, and analysis capabilities.",windsurf_config: filename:.windsurfrules
kinopeee/windsurfrules,https://github.com/kinopeee/windsurfrules,,windsurf_config: filename:.windsurfrules
awskrug/aiengineering-demo,https://github.com/awskrug/aiengineering-demo,AWS 서버리스 아키텍처를 활용한 현대적인 TODO 애플리케이션,windsurf_config: filename:.windsurfrules
j5ik2o/oni-comb-rs,https://github.com/j5ik2o/oni-comb-rs,A Rust crate for LL(k) parser combinators.,windsurf_config: filename:.windsurfrules
PromptPal/PromptPal,https://github.com/PromptPal/PromptPal,A Prompt Manager that focuses on On-Premise and developer experience.,windsurf_config: filename:.windsurfrules
vest-kits/laravel,https://github.com/vest-kits/laravel,An strict Laravel skeleton - for those who demand meticulous precision in their projects.,windsurf_config: filename:.windsurfrules
mrgoonie/cmai,https://github.com/mrgoonie/cmai,A quick CLI command to generate commit message using AI and push to origin,windsurf_config: filename:.windsurfrules
refugies-info/karfur,https://github.com/refugies-info/karfur,a project to help refugees in France,windsurf_config: filename:.windsurfrules
utensils/essex,https://github.com/utensils/essex,A Docker project template generator written in Rust,windsurf_config: filename:.windsurfrules
Chocksy/qc-options-framework,https://github.com/Chocksy/qc-options-framework,Options framework that allows for an easier implementation of option strategies using QuantConnect's Lean.,windsurf_config: filename:.windsurfrules
different-ai/hypr-v0,https://github.com/different-ai/hypr-v0,Your open-source bank account powered by AI Agents.,windsurf_config: filename:.windsurfrules
fanqingxuan/go-gin,https://github.com/fanqingxuan/go-gin,gin、go-redis、gorm等优质组件开发的一个开箱即用框架,windsurf_config: filename:.windsurfrules
mamertofabian/bolt-to-github,https://github.com/mamertofabian/bolt-to-github,,windsurf_config: filename:.windsurfrules
bonfire-networks/bonfire_me,https://github.com/bonfire-networks/bonfire_me,"Me (identity, onboarding, authentication, user switching, user profile, etc) extension for Bonfire",windsurf_config: filename:.windsurfrules
mnismt/codyplusplus,https://github.com/mnismt/codyplusplus,Enhances Cody AI with additional files control and custom command features.,windsurf_config: filename:.windsurfrules
enricostara/pixerise,https://github.com/enricostara/pixerise,"A high-performance 3D software renderer implemented in Python, optimized with NumPy and Numba JIT compilation.",windsurf_config: filename:.windsurfrules
frostime/sy-f-misc,https://github.com/frostime/sy-f-misc,Frostime 的个人插件,windsurf_config: filename:.windsurfrules
namastexlabs/automagik,https://github.com/namastexlabs/automagik,,windsurf_config: filename:.windsurfrules
oh-my-commit/oh-my-commit,https://github.com/oh-my-commit/oh-my-commit,"🎨 Oh My Commit, Your Next-gen AI-powered Commit Solution.",windsurf_config: filename:.windsurfrules
transitive-bullshit/severance-wellness-memes,https://github.com/transitive-bullshit/severance-wellness-memes,Roast your Twitter profile with AI-generated Severance wellness memes.,windsurf_config: filename:.windsurfrules
Samueras/GuidedGenerations-Extension,https://github.com/Samueras/GuidedGenerations-Extension,,windsurf_config: filename:.windsurfrules
publicrust/rust-template,https://github.com/publicrust/rust-template,,windsurf_config: filename:.windsurfrules
happenings-community/requests-and-offers,https://github.com/happenings-community/requests-and-offers,"Requests And Offers is a hAppenings.community project to facilitate exchange between Holochain creators, developers, advocates, projects and organisations! It's an agent-centric, distributed marketplace of requests and offers built with Holochain.",windsurf_config: filename:.windsurfrules
cdot65/pan-scm-sdk,https://github.com/cdot65/pan-scm-sdk,Python SDK for Palo Alto Networks Strata Cloud Manager.,windsurf_config: filename:.windsurfrules
RayFernando1337/vibestamps,https://github.com/RayFernando1337/vibestamps,,windsurf_config: filename:.windsurfrules
freeflowuniverse/herolauncher,https://github.com/freeflowuniverse/herolauncher,,windsurf_config: filename:.windsurfrules
i365dev/llm_agent,https://github.com/i365dev/llm_agent,An abstraction library for building domain-specific intelligent agents based on Large Language Models (LLMs). LLMAgent provides a core architecture and behavior definitions that simplify the development of specialized agents by leveraging the AgentForge framework for dynamic workflow orchestration.,windsurf_config: filename:.windsurfrules
leehanchung/bing-search-mcp,https://github.com/leehanchung/bing-search-mcp,MCP Server for Bing Search API,windsurf_config: filename:.windsurfrules
Traego/scaled-mcp,https://github.com/Traego/scaled-mcp,"ScaledMCP is a horizontally scalabled MCP and A2A Server. You know, for AI.",windsurf_config: filename:.windsurfrules
zgiai/zgi,https://github.com/zgiai/zgi,zgi app,windsurf_config: filename:.windsurfrules
blencorp/rules-gen,https://github.com/blencorp/rules-gen,CLI tool to generate cursor and windsurf rules,windsurf_config: filename:.windsurfrules
f/kendin-denetle,https://github.com/f/kendin-denetle,,windsurf_config: filename:.windsurfrules
getgrinta/grinta,https://github.com/getgrinta/grinta,"Everything you need, in one shortcut.",windsurf_config: filename:.windsurfrules
mamertofabian/arch-spec,https://github.com/mamertofabian/arch-spec,,windsurf_config: filename:.windsurfrules
drivly/ai,https://github.com/drivly/ai,Agentic Workflow Platform to do Business-as-Code and deliver economically valuable work through simple APIs and SDKs,windsurf_config: filename:.windsurfrules
ks0318-p/Cursor-Project-Rules,https://github.com/ks0318-p/Cursor-Project-Rules,,windsurf_config: filename:.windsurfrules
social-embed/social-embed,https://github.com/social-embed/social-embed,"Utilities and web components for embeddable content (YouTube, Vimeo, Dailymotion)",windsurf_config: filename:.windsurfrules
incubrain/astrotribe,https://github.com/incubrain/astrotribe,Where astronomers and space-tech enthusiast get their news,windsurf_config: filename:.windsurfrules
Lunes-Hosting/controlpanel,https://github.com/Lunes-Hosting/controlpanel,Lunes Controlpanel. Designed to enhance the user experience when working with Pterodactyl game servers.,windsurf_config: filename:.windsurfrules
gogf/gf-site,https://github.com/gogf/gf-site,GoFrame official site.,windsurf_config: filename:.windsurfrules
zhy3213/Dolby-Atmos-Workflow,https://github.com/zhy3213/Dolby-Atmos-Workflow,Decoding Dolby Atmos into multi-channel audio hardware-free,windsurf_config: filename:.windsurfrules
nickth3man/classbeta,https://github.com/nickth3man/classbeta,,windsurf_config: filename:.windsurfrules
fxcl/com,https://github.com/fxcl/com,,windsurf_config: filename:.windsurfrules
guoq01/ai-prompt-opt,https://github.com/guoq01/ai-prompt-opt,,windsurf_config: filename:.windsurfrules
level09/natcms,https://github.com/level09/natcms,Futuristic CMS using Natural Language and Enferno,windsurf_config: filename:.windsurfrules
level09/rag,https://github.com/level09/rag,Building RAG in 10 Minutes with Enferno,windsurf_config: filename:.windsurfrules
deadcoast/PS2---Python-Standards-Suite,https://github.com/deadcoast/PS2---Python-Standards-Suite,"Structured Python suite with Data Analysis to keep Imports in check, Lazy Formattig where it matters, and enforning type standards",windsurf_config: filename:.windsurfrules
cihai/unihan-etl,https://github.com/cihai/unihan-etl,"Export UNIHAN's database to csv, json or yaml",windsurf_config: filename:.windsurfrules
cihai/cihai-cli,https://github.com/cihai/cihai-cli,CLI front-end for the cihai CJK library,windsurf_config: filename:.windsurfrules
cihai/unihan-db,https://github.com/cihai/unihan-db,Attempt at creating SQLAlchemy models and a normalized SQLite db for UNIHAN,windsurf_config: filename:.windsurfrules
vcs-python/g,https://github.com/vcs-python/g,g: Sync your current directories VCS (or reach for one via `--cwd`),windsurf_config: filename:.windsurfrules
danielbodart/code-agent,https://github.com/danielbodart/code-agent,,windsurf_config: filename:.windsurfrules
deadcoast/robo_md,https://github.com/deadcoast/robo_md,,windsurf_config: filename:.windsurfrules
nunomaduro/not-coach.com,https://github.com/nunomaduro/not-coach.com,,windsurf_config: filename:.windsurfrules
vest-kits/laravel-react,https://github.com/vest-kits/laravel-react,,windsurf_config: filename:.windsurfrules
luisscruza/pernancial-v2,https://github.com/luisscruza/pernancial-v2,,windsurf_config: filename:.windsurfrules
omerkacamak/chat-story,https://github.com/omerkacamak/chat-story,,windsurf_config: filename:.windsurfrules
C0gzy/MeowzieWebsite,https://github.com/C0gzy/MeowzieWebsite,The Website for Meowzie APP,windsurf_config: filename:.windsurfrules
pauldavidkelly/picus-picks,https://github.com/pauldavidkelly/picus-picks,A modern NFL picks application built with .NET Core and React,windsurf_config: filename:.windsurfrules
lukevella/rallly,https://github.com/lukevella/rallly,Rallly is an open-source scheduling and collaboration tool designed to make organizing events and meetings easier.,windsurf_config: filename:.windsurfrules
vercel/sveltekit-commerce,https://github.com/vercel/sveltekit-commerce,SvelteKit Commerce,windsurf_config: filename:.windsurfrules
alpgul/Cursorrules-Database,https://github.com/alpgul/Cursorrules-Database,"This application allows users to efficiently search and analyze code across various repositories. It integrates with CSV databases and automates processes using GitHub Actions, making it a powerful tool for developers.",windsurf_config: filename:.windsurfrules
hackidemia/cognimates-training,https://github.com/hackidemia/cognimates-training,Platform where kids train their own AI models ,windsurf_config: filename:.windsurfrules
sparesparrow/mcp-prompts,https://github.com/sparesparrow/mcp-prompts,"Model Context Protocol server for managing, storing, and providing prompts and prompt templates for LLM interactions. ",windsurf_config: filename:.windsurfrules
Open-Cap-Stack/opencap,https://github.com/Open-Cap-Stack/opencap,"Open Cap stack, Open Cap table",windsurf_config: filename:.windsurfrules
finlaysonstudio/jaypie,https://github.com/finlaysonstudio/jaypie,"Event-driven architecture centered around JavaScript, AWS, and the JSON:API specification",windsurf_config: filename:.windsurfrules
fexd-team/pro-components,https://github.com/fexd-team/pro-components,pro components for cms https://fexd-team.github.io/pro-components,windsurf_config: filename:.windsurfrules
codeanu/ai-pr-reviewer,https://github.com/codeanu/ai-pr-reviewer,,windsurf_config: filename:.windsurfrules
tonk-labs/tonk,https://github.com/tonk-labs/tonk,A copilot-friendly toolchain to give independent developers the freedom to build shared software,windsurf_config: filename:.windsurfrules
duzun/verup.php,https://github.com/duzun/verup.php,Increment and update version in all project files ,windsurf_config: filename:.windsurfrules
rifqi96/rifqi96.github.io,https://github.com/rifqi96/rifqi96.github.io,,windsurf_config: filename:.windsurfrules
ishikawa/q,https://github.com/ishikawa/q,,windsurf_config: filename:.windsurfrules
gAmUssA/parkflow,https://github.com/gAmUssA/parkflow,Real-time parking management system with stream processing and analytics capabilities.,windsurf_config: filename:.windsurfrules
MengjieLee/harry_python_practice,https://github.com/MengjieLee/harry_python_practice,python practice for harry,windsurf_config: filename:.windsurfrules
choonkeat/tiny-form-fields,https://github.com/choonkeat/tiny-form-fields,Tiny form field builder and renderer for embedding into web apps,windsurf_config: filename:.windsurfrules
veilands/cf-learn,https://github.com/veilands/cf-learn,"This is Cloudflare repo for testing out wrangler, remote deploy, and windsurf editior",windsurf_config: filename:.windsurfrules
debrief/reactol,https://github.com/debrief/reactol,Technical demonstrator for creating maritime track replay app using React & LeafletJS,windsurf_config: filename:.windsurfrules
joshSzep/TyperBot,https://github.com/joshSzep/TyperBot,A chatbot in the terminal,windsurf_config: filename:.windsurfrules
Reon1917/Wave,https://github.com/Reon1917/Wave,Project Management Web App focused towards students,windsurf_config: filename:.windsurfrules
asimsinan/ai-task-generator,https://github.com/asimsinan/ai-task-generator,,windsurf_config: filename:.windsurfrules
nanameru/ai-chat-pitatto,https://github.com/nanameru/ai-chat-pitatto,,windsurf_config: filename:.windsurfrules
Backtthefuture/DeepSeeklifecoach,https://github.com/Backtthefuture/DeepSeeklifecoach,DeepSeek R1做你的人生教练,windsurf_config: filename:.windsurfrules
huntsyea/obsidian-read-it-later,https://github.com/huntsyea/obsidian-read-it-later,,windsurf_config: filename:.windsurfrules
jamestagal/google-review-widget,https://github.com/jamestagal/google-review-widget,A SvelteKit application for managing Google Reviews widgets,windsurf_config: filename:.windsurfrules
evansims/writing,https://github.com/evansims/writing,"A personal writing collection exploring creativity, engineering, focus, mindset, strategy, and tools.",windsurf_config: filename:.windsurfrules
mundume/mastra-gmail-mcp,https://github.com/mundume/mastra-gmail-mcp,,windsurf_config: filename:.windsurfrules
a01110946/timber_framing_generator,https://github.com/a01110946/timber_framing_generator,"A Python tool bridging Revit and Rhino through Rhino.Inside.Revit to automate timber frame design. Processes Revit walls to generate complete framing solutions including studs, plates, headers, and cripples. Features intelligent wall decomposition, opening analysis, and automated documentation generation.",windsurf_config: filename:.windsurfrules
Andreas103-SI/GESTION-DEL-MERCADO-LABORAL,https://github.com/Andreas103-SI/GESTION-DEL-MERCADO-LABORAL,"Plataforma de Gestión de Tareas y Análisis del Mercado Laboral con Inteligencia Artificial, Integración de Datos Externos y CRUD de Escritorio",windsurf_config: filename:.windsurfrules
mpstaton/lossless-public,https://github.com/mpstaton/lossless-public,An Astro SSG on LLM content automation. ,windsurf_config: filename:.windsurfrules
devSachinkr/Europa,https://github.com/devSachinkr/Europa,,windsurf_config: filename:.windsurfrules
Sim2K/coach,https://github.com/Sim2K/coach,Created with StackBlitz ⚡️,windsurf_config: filename:.windsurfrules
turtiesio/h-cli,https://github.com/turtiesio/h-cli,,windsurf_config: filename:.windsurfrules
jdwd40/back_coins_x,https://github.com/jdwd40/back_coins_x,,windsurf_config: filename:.windsurfrules
Usimian/two_bot,https://github.com/Usimian/two_bot,,windsurf_config: filename:.windsurfrules
o-vuong/doggo-hotel,https://github.com/o-vuong/doggo-hotel,,windsurf_config: filename:.windsurfrules
Mothman910/Cutter,https://github.com/Mothman910/Cutter,,windsurf_config: filename:.windsurfrules
tKwbr999/rakuten-travel-mcp,https://github.com/tKwbr999/rakuten-travel-mcp,,windsurf_config: filename:.windsurfrules
nalabelle/http-epub,https://github.com/nalabelle/http-epub,,windsurf_config: filename:.windsurfrules
krzko/capability-lens,https://github.com/krzko/capability-lens,Capability Lens is a sophisticated maturity assessment tool designed to help organisations evaluate and improve their technical capabilities across various domains.,windsurf_config: filename:.windsurfrules
kborovik/generate-inv,https://github.com/kborovik/generate-inv,Generate synthetic invoices using Large Language Models (LLM),windsurf_config: filename:.windsurfrules
tfunk1030/parprecisionUI,https://github.com/tfunk1030/parprecisionUI,,windsurf_config: filename:.windsurfrules
jesse-spevack/gradebot,https://github.com/jesse-spevack/gradebot,Automated Assignment Grading System for Teachers,windsurf_config: filename:.windsurfrules
guchengod/project-assistant,https://github.com/guchengod/project-assistant,,windsurf_config: filename:.windsurfrules
